pickup_hour,zone_id,trips,robust_z,ewma_z,robust_flag,ewma_flag,votes,severity
2023-12-21 15:00:00,152,12,5.395926075812762,3.298191073638907,True,True,2,5.395926075812762
2023-12-31 19:00:00,7,10,5.395926075812762,5.111462130699273,True,True,2,5.395926075812762
2023-12-31 21:00:00,74,30,5.395926075812762,3.8875742566911136,True,True,2,5.395926075812762
2024-01-05 08:00:00,41,52,5.395926075812762,4.153949121414617,True,True,2,5.395926075812762
2024-01-05 08:00:00,226,12,5.395926075812762,4.087281815627213,True,True,2,5.395926075812762
2024-01-28 00:00:00,33,11,5.395926075812762,4.918341070187932,True,True,2,5.395926075812762
2023-12-17 02:00:00,36,8,4.046944556859572,5.355566592134615,True,True,2,5.355566592134615
2024-01-16 06:00:00,188,8,4.046944556859572,5.34730247156773,True,True,2,5.34730247156773
2023-12-07 19:00:00,70,82,5.2995702530303905,3.1124325218604705,True,True,2,5.2995702530303905
2023-12-09 02:00:00,256,16,4.384189936597869,5.2917108400695385,True,True,2,5.2917108400695385
2023-11-28 09:00:00,50,74,5.2610279239174425,3.7461446579554387,True,True,2,5.2610279239174425
2023-11-11 00:00:00,80,8,4.046944556859572,5.209534214589855,True,True,2,5.209534214589855
2023-11-30 23:00:00,25,8,4.046944556859572,5.180142608546288,True,True,2,5.180142608546288
2024-01-04 16:00:00,24,40,5.171095822653896,4.680020213320816,True,True,2,5.171095822653896
2023-11-28 11:00:00,50,93,5.142992041009038,4.5802350880251055,True,True,2,5.142992041009038
2024-01-04 16:00:00,142,360,5.1336241137940855,3.0523765077223044,True,True,2,5.1336241137940855
2023-12-01 18:00:00,25,9,4.721435316336167,5.103328934190519,True,True,2,5.103328934190519
2023-12-22 11:00:00,166,74,5.058680696074464,3.087787846799261,True,True,2,5.058680696074464
2024-01-04 15:00:00,143,152,5.058680696074464,4.528767204046712,True,True,2,5.058680696074464
2024-01-05 08:00:00,116,23,5.058680696074464,4.776048394829694,True,True,2,5.058680696074464
2023-12-09 16:00:00,232,37,4.046944556859572,4.99597153855982,True,True,2,4.99597153855982
2023-12-17 02:00:00,255,26,4.991231620126805,3.4434264882796883,True,True,2,4.991231620126805
2024-01-12 08:00:00,50,66,4.991231620126805,4.217908061382131,True,True,2,4.991231620126805
2024-01-12 09:00:00,50,79,3.962633211924997,4.9613098130698,True,True,2,4.9613098130698
2023-11-03 19:00:00,66,8,4.046944556859572,4.949347140486621,True,True,2,4.949347140486621
2023-12-16 19:00:00,112,14,4.946265569495031,3.68593241549843,True,True,2,4.946265569495031
2024-01-06 10:00:00,226,14,4.946265569495031,4.206269712627625,True,True,2,4.946265569495031
2023-12-15 18:00:00,49,9,4.721435316336167,4.920265627419522,True,True,2,4.920265627419522
2023-12-21 09:00:00,50,88,4.914146961900908,3.3754408961774263,True,True,2,4.914146961900908
2024-01-27 13:00:00,246,258,4.908793860635221,3.5898203399378166,True,True,2,4.908793860635221
2024-01-01 13:00:00,12,20,4.890058006205315,4.101936916943549,True,True,2,4.890058006205315
2024-01-15 16:00:00,246,297,4.846341012535536,3.077014329057385,True,True,2,4.846341012535536
2023-12-20 07:00:00,116,24,3.507351949278295,4.734017427137562,True,True,2,4.734017427137562
2023-11-11 15:00:00,65,11,4.721435316336167,3.2108058629588827,True,True,2,4.721435316336167
2023-11-12 02:00:00,256,10,4.721435316336167,3.3396488229766415,True,True,2,4.721435316336167
2023-11-17 16:00:00,74,28,4.721435316336167,3.4828332390225882,True,True,2,4.721435316336167
2023-11-18 06:00:00,226,10,4.721435316336167,3.755739669795485,True,True,2,4.721435316336167
2023-11-18 11:00:00,146,10,4.721435316336167,3.96165596595594,True,True,2,4.721435316336167
2023-11-21 17:00:00,74,30,4.721435316336167,3.6371268535557695,True,True,2,4.721435316336167
2023-12-04 09:00:00,244,9,4.721435316336167,3.3824838500634105,True,True,2,4.721435316336167
2023-12-08 22:00:00,33,9,4.721435316336167,3.4571136778656877,True,True,2,4.721435316336167
2023-12-08 23:00:00,7,9,4.721435316336167,4.2322688982372325,True,True,2,4.721435316336167
2023-12-09 15:00:00,7,9,4.721435316336167,3.8204546915461743,True,True,2,4.721435316336167
2023-12-09 18:00:00,74,32,4.721435316336167,3.4964861241404317,True,True,2,4.721435316336167
2023-12-09 21:00:00,33,10,4.721435316336167,3.4329384884529968,True,True,2,4.721435316336167
2023-12-09 22:00:00,33,10,4.721435316336167,3.2409440464011317,True,True,2,4.721435316336167
2023-12-14 22:00:00,25,10,4.721435316336167,3.100843965966698,True,True,2,4.721435316336167
2023-12-18 00:00:00,7,9,4.721435316336167,3.1502417549349437,True,True,2,4.721435316336167
2023-12-22 15:00:00,244,18,4.721435316336167,3.497321834175733,True,True,2,4.721435316336167
2024-01-01 00:00:00,145,9,4.721435316336167,3.3602753858554952,True,True,2,4.721435316336167
2024-01-03 08:00:00,195,9,4.721435316336167,4.56549285507394,True,True,2,4.721435316336167
2024-01-04 18:00:00,24,36,4.721435316336167,3.4603829653016027,True,True,2,4.721435316336167
